run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9153280929596719,0.8366013071895425,0.8344370860927153,0.6732724011275305,0.8181818181818182,0.8552631578947368
1,0.9137047163362952,0.8104575163398693,0.7913669064748201,0.6213840771396877,0.7142857142857143,0.9078947368421053
