run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9216507177033494,0.8169934640522876,0.825,0.6337835527440588,0.8571428571428571,0.7763157894736842
1,0.9152426520847573,0.8169934640522876,0.8108108108108109,0.6341588385994876,0.7792207792207793,0.8552631578947368
