run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9255809979494191,0.8235294117647058,0.8211920529801324,0.647134193217733,0.8051948051948052,0.8421052631578947
1,0.901742993848257,0.803921568627451,0.7857142857142857,0.6082949308755761,0.7142857142857143,0.8947368421052632
