accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.695364238410596,0.6907894736842105,0.7,0.695364238410596,0.39075519691255156,0.7303947368421053,0.6907894736842105,0.7,0.3907894736842105,105,47,105,45
