accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7715231788079471,0.7547169811320755,0.8,0.7766990291262136,0.5432066289622517,0.8446929824561402,0.743421052631579,0.8,0.5441733911996474,120,39,113,30
