threshold,f1,kappa,balanced_accuracy
0.3,0.7485029940119761,0.4516596979264442,0.7261192754613808
0.31,0.7469879518072289,0.4516129032258065,0.7260765550239234
0.32,0.7454545454545455,0.4515661005376803,0.7260338345864662
0.33,0.7477203647416414,0.4580719498143644,0.7292805878332194
0.34,0.7400611620795107,0.4449660705902436,0.7227016404647983
0.35000000000000003,0.7446153846153846,0.4579794272055999,0.7291951469583049
0.36000000000000004,0.7430340557275542,0.4579331540530158,0.7291524265208476
0.37000000000000005,0.7430340557275542,0.4579331540530158,0.7291524265208476
0.38000000000000006,0.7453416149068323,0.46444121915820025,0.7323991797676008
0.39000000000000007,0.7453416149068323,0.46444121915820025,0.7323991797676008
0.4000000000000001,0.7476635514018691,0.47094983991462114,0.7356459330143541
0.4100000000000001,0.7460815047021944,0.4709046663535841,0.7356032125768968
0.4200000000000001,0.7460815047021944,0.4709046663535841,0.7356032125768968
0.4300000000000001,0.740506329113924,0.46430401366353546,0.732271018455229
0.4400000000000001,0.7412140575079872,0.470769099372251,0.735475051264525
0.4500000000000001,0.7435897435897436,0.4772804919713016,0.7387218045112782
0.46000000000000013,0.7435897435897436,0.4772804919713016,0.7387218045112782
0.47000000000000014,0.7443365695792881,0.4837483449365737,0.7419258373205742
0.48000000000000015,0.7467532467532467,0.4902614044079959,0.7451725905673274
0.49000000000000016,0.7450980392156863,0.4902178556172576,0.7451298701298701
0.5000000000000002,0.7450980392156863,0.4902178556172576,0.7451298701298701
0.5100000000000002,0.7450980392156863,0.4902178556172576,0.7451298701298701
0.5200000000000002,0.743421052631579,0.4901742993848257,0.7450871496924129
0.5300000000000002,0.7458745874587459,0.4966890246507455,0.7483339029391661
0.5400000000000003,0.7483443708609272,0.5032043065880543,0.7515806561859193
0.5500000000000003,0.7508305647840532,0.509720145268105,0.7548274094326726
