accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7715231788079471,0.7913669064748201,0.7333333333333333,0.7612456747404844,0.5428057396112159,0.8586842105263158,0.8092105263157895,0.7333333333333333,0.5442533035063065,110,29,123,40
