,scaffold,frequency
468,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,5
469,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,1
470,O=C1CC[C]2COc3ccccc3[C]2C1,1
471,O=C1CCC2COc3ccccc3C2C1,1
472,O=C1C=CC2[C](CC[C]3[C]4CC[CH]C4CC[C]32)N1,1
473,O=C1C=CC2C(CCC3C4CCCC4CCC23)N1,1
474,c1ccc(Nc2ccnc3ccccc23)cc1,1
475,c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1,1
476,O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccccc2)N1,1
477,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,1
478,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,4
479,O=C1C=CC2[C]3[CH]CC4CCC[C]4[C]3C[CH]C2=C1,1
480,O=C1C=C2C=CC3C4CCCC4CCC3C2C2CC12,1
481,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,1
482,c1ccc(CNC2CCCCC2)cc1,1
483,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,1
484,O=C([CH]N[CH]CCc1ccccc1)N1[CH]CCC1,2
485,c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,1
486,O=C(NCCOc1ccccc1)n1ccnc1,1
487,c1ccc(C2(Cn3cncn3)CCCO2)cc1,1
488,c1ccc2c(CC3CCCCN3)ccnc2c1,1
489,[CH](Oc1ncccn1)C(c1ccccc1)c1ccccc1,1
490,c1ccc(C(COc2ncccn2)c2ccccc2)cc1,1
491,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,21
492,O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,1
493,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccoc2)O1,1
494,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1,1
495,c1ccc(-c2ccnn2-c2ccccc2)cc1,1
496,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,1
497,c1ccc(OCc2ccc(-c3ccccc3)cc2)cc1,2
498,O=C1CC2C3CC=CC3C3(CCCCC23)O1,1
499,c1ccc(Oc2ccccn2)cc1,1
500,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,1
501,N=C(C(=O)N[C]1[C]2SCC=CN2C1=O)c1cscn1,2
502,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,5
503,O=C1[CH][C]2[CH]C(S[C]3C[CH]NC3)=CN21,2
504,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
505,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,2
506,O=C1C=C2[CH]C[C]3[C]4CCCC4CC[C]3C2CC1,1
507,c1ccc(NC2CCN(CCc3cccs3)CC2)cc1,1
508,S=C1CN=C(c2ccccc2)c2ccccc2N1,1
509,O=c1[nH]cnn1-c1ccccc1,1
510,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,1
511,C1=CC2C(C=COC2OC2CCCCO2)C1,1
512,O=C(NCc1ccccc1)c1ccccc1,1
513,O=C([CH]N[CH]CCc1ccccc1)N1[CH]C[C]2CCC[C]21,2
514,O=C(OC1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1,1
515,O=C(O[C]1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1,1
516,C1=CC2CCC1C2,1
517,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccccc2)O1,22
518,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1,1
519,O=C1NCC(=O)N2[C]1Cc1c([nH]c3ccccc13)[C]2c1ccc2c(c1)OCO2,1
520,c1ccc([C](c2ccccc2)N2CCNCC2)cc1,1
521,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccncc2)O1,1
522,O=P1(COCCn2cnc3cncnc32)OCCC(c2cccnc2)O1,1
523,[CH]1[CH]O[C](n2cnc3cnc(-n4cccn4)nc32)[CH]1,1
524,C1=CC2CCCC2C(OC2CCCCO2)O1,1
525,O=C1[CH][C]2CCCO[C]2C1,1
526,O=C1CC2CCCOC2C1,1
527,[CH]1[CH][C]2Cc3ccccc3C[C]2C1,1
528,c1ccc2c(c1)CC1CCCC1C2,1
529,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,1
530,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,2
531,O=C(OCCN1CCCCC1)c1cccc2c(=O)cc(-c3ccccc3)oc12,1
532,O=C(C=CC=CC=CC=CC1=CCCCC1)Nc1ccccc1,1
533,O=c1ccn(C2CC2)c2cc(N3C[CH]N[CH]C3)ccc12,1
534,O=C1C=CC2C(=C1)CC[C]1[C]3C[CH]CC3C[CH]C12,2
535,O=C(Nc1ccccc1)c1c[nH]c2ccccc2c1=O,1
536,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(c1ccccc1)c1ccccc1,1
537,O=C(OC1C[C]2CCC(C1)[N+]21CCCC1)C(c1ccccc1)c1ccccc1,1
538,[CH]1CCC2[C](C1)C[CH][C]1[C]3CC[CH]C3CC[C]12,1
539,c1ccc(Nc2ncnc3ccccc23)cc1,1
540,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
541,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1
542,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccsc2)O1,1
543,O=C(c1ccccc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
544,c1cncc(C2=NCCS2)c1,1
545,O=C1Nc2ccccc2CCC1NCCCc1ccccc1,2
546,O=C(Cc1cscn1)Nc1ccc(CCNC[CH]c2ccccc2)cc1,1
547,C=C1CC[CH]CC1=CC=C1CCCC2[CH]CC[C]12,1
548,C=C1CCCCC1=CC=C1CCCC2CCCC12,2
549,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,1
550,c1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,1
551,O=c1cccc2c(c1)[CH]CCc1ccccc1-2,1
552,c1ccc(OCc2cccc(-n3cccc3)c2)cc1,1
553,C1CCC23OC4CC(C5CCC4C52)C3C1,1
554,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,2
555,O=c1ccn(C2CC2)c2cc(N3C[C]4CCCN[C]4C3)ccc12,1
556,c1ccc(OCc2cccc(-c3cnoc3)c2)cc1,5
557,O=C(N[C]1[C]2SC[CH]N2C1=O)c1conc1-c1ccccc1,1
558,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,1
559,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,2
560,O=C([CH]N[CH]CCc1ccccc1)N1[CH]C[C]2CCCC[C]21,2
561,O=C(Nc1ccncc1)c1cccc(OCC2CC2)c1,1
562,c1ccc(OCc2cnc(-c3ccccc3)s2)cc1,6
563,C1CNCCNCCNCCN1,2
564,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,2
565,O=C1C[CH]C[C](CC[C]2[CH]C=CC3=C[CH]C[CH][C]23)O1,2
566,[CH]([CH]c1ccc2c(c1)OCCO2)CN1CCCC1,1
567,O=C(CNCCCc1ccccc1)N1CCCC1,1
568,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1C(=O)OC1COC1,1
569,O=C(N[CH][C]1[CH][CH][CH][CH]O1)C1C[CH]CN1,1
570,O=C(NCC1CCCCO1)C1CCCN1,2
571,O=S1OCC2C3C=CC(C3)C2CO1,1
572,C(=NOCc1ccccc1)c1ccccc1,1
573,O=c1ccc2cc3c(cc2o1)OC(COC1CCCCO1)C3,1
574,[CH](Cc1ccccc1)NCCOc1ccccc1,1
575,[CH]1CCC2[C](C1)C[CH][C]1[C]3CC[CH]C3[CH]C[C]12,1
576,C1CCC2C(C1)CCC1C3CCCC3CCC21,3
577,[CH]1[CH][CH][C](c2cccc(Cc3ccccc3)c2)O[CH]1,1
578,c1ccc(Cc2cccc(C3CCCCO3)c2)cc1,1
579,O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1,1
580,C=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,1
581,c1ccc(-c2c[nH]c3ccccc23)cc1,1
582,c1ccc(CCC(Cn2ccnc2)Sc2ccccc2)cc1,1
583,c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1,1
584,C=C1CCCCC1=CC=C1CCCC2C(CC=CCC3CC3)CCC12,1
585,C=C1[CH]C[CH]CC1=CC=C1CCCC2[CH]CC[C]12,2
586,C1=C2CCCCC2C2CCC3CCCC3C2C1,1
587,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,1
588,c1ccc(-c2cc[nH]n2)cc1,1
589,O=C(NCC1CCCCN1)c1ccccc1,1
590,O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4,1
591,O=C(N[C]1[C]2SC[CH]N2C1=O)c1cccc2ccccc12,1
592,O=C1C=C2CCC3C4CCC5(CCC(=O)O5)C4CC4OC43C2CC1,1
593,O=C1[CH][C](c2ccccc2)Sc2ccccc2N1,1
594,O=C1CC(c2ccccc2)Sc2ccccc2N1,1
595,O=C(Cc1cccs1)N[C]1[C]2SCC(C[n+]3ccccc3)=CN2C1=O,1
596,O=c1ccn(-c2ccccc2)c2nc(N3C[C]4C[C]4C3)ccc12,1
597,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,1
598,O=C1C=CC2[C]3CCC4[C](C[C]5OCOC54)C3CCC2=C1,1
599,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,2
600,O=c1[nH]nnn1CCN1CCC(Nc2ccccc2)CC1,1
601,O=C1C=C2C[CH][C]3[C](CCC4[C]3CCC43CCC(=O)O3)C2CC1,1
602,O=C1C=C2C=C[C]3[C]4CCCC4CC[C]3C2[C]2C[C]21,1
603,O=C1C(NCCCc2ccccc2)CCCN2CCCCN12,1
604,O=C1[C](N[CH]CCc2ccccc2)CCCN2CCC[CH]N12,1
605,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1[CH]CCO[C]1C2,1
606,O=C1CC2CC(SC3CCNC3)=CN12,1
607,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3CCCCC3)n2)ccn1,22
608,[CH]1CCC2[C]([CH][CH][C]3[C]4CC[CH]C4CC[C]32)C1,1
609,O=C(Nc1cccc(-c2ccccn2)c1)c1ccccc1,1
610,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21,1
611,c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,1
612,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3CCNCC3)n2)ccn1,4
613,c1ccc(Cn2nc(-c3ncccn3)c3cccnc32)cc1,1
614,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3CCCCO3)n2)ccn1,1
615,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3CCCOC3)n2)ccn1,1
616,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,1
617,O=P1(COCCn2cnc3cncnc32)OCC[C](c2ccccc2)O1,2
618,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1ccco1,2
619,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3COCCO3)n2)ccn1,2
620,O=C1Nc2ccccc2CC[C]1N[CH]CCc1ccccc1,1
621,[CH]1[CH][C]2[CH]C[CH]C=C2C=C1,1
622,[CH](Cc1ccccc1)CN1C[CH]C(c2ccccc2)CC1,1
623,c1ccc(CCCN2CCC(c3ccccc3)CC2)cc1,1
624,O=C(NC[C]1[CH][CH][CH][CH]O1)[C]1C[CH]CN1,1
625,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1
626,c1ccc(OCCCN2CCC(c3noc4ccccc34)CC2)cc1,1
627,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,1
628,c1ccc(C([C]2CCN(CCc3ccc4c(c3)CCO4)C2)c2ccccc2)cc1,1
629,c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1,1
630,O=C1C=CC2C(=C1)CCC1[C]3C[CH]CC3C[CH]C12,1
631,O=c1nc[nH]c2[nH]cc(CCc3ccccc3)c12,1
632,O=C(Cc1cccs1)NC1[C]2SCC=CN2C1=O,1
633,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,1
634,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,1
635,O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,1
636,O=C1C=C2CC[C]3[C](CCC4[CH]CC[C]34)[C]2CC1,1
637,O=C(OCCCCNCCc1ccccc1)c1ccccc1,1
638,O=C1C=C2CC[C]3[C]4CCCC4C[C](c4ccccc4)C3=C2CC1,2
639,O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13,1
640,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccccc1,1
641,O=C1CCc2ccc(OCc3cccc(-c4ccccc4)c3)cc21,1
642,O=C1C=CC2[C]3[CH]CC4[C](C[C]5OCOC54)[C]3CCC2=C1,1
643,c1ccc2c(c1)CCCO2,1
644,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccn1,1
645,c1ccc2c(c1)CCCCc1ccccc1-2,1
646,c1ccc(-c2cccc(COc3ccc4c(c3)CCC4)c2)cc1,1
647,O=C1CCc2ccccc2C2CCCCN12,1
648,O=C(CCC=CCc1ccc2c(c1)C(=O)OC2)OCCN1CCOCC1,2
649,O=C(NN=C1C[C]2CCC1C2)C1C2C=CC3(CN(c4ccccc4)C(=O)C13)O2,4
650,c1ccc(-c2cccc(COc3ccc4c(c3)SCC4)c2)cc1,1
651,N=C(C(=O)N[C]1[CH]NC1=O)c1cscn1,1
652,N=C(C(=O)NC1CNC1=O)c1cscn1,1
653,c1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2
654,O=C(NC[C]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccs1,1
655,O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,1
656,c1ccc(-n2cccn2)cc1,1
657,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,1
658,c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1,1
659,c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,1
660,O=C([CH]N[CH]CCc1ccccc1)N1[CH]Cc2ccccc2C1,1
661,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,1
662,c1ccc(Oc2ccc(-c3nn([C]4CCCNC4)c4ncncc34)cc2)cc1,1
663,c1ccc(OCCCCC2CCNCC2)cc1,1
664,O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,2
665,c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1,1
666,O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,1
667,O=C1C(=NNc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,1
668,O=c1c(N=Nc2cccc(-c3ccccc3)c2)c[nH]n1-c1ccccc1,1
669,O=C1NC(CNC(=O)c2nnco2)=NC(C(=O)NCc2ccccc2)C1=O,1
670,O=C1C2=CC3[C]([CH]C=CC3=O)[CH][C]2[CH]c2ccccc21,1
671,O=C1C2=CC3[C]([CH]C=CC3=O)C[C]2Cc2ccccc21,1
672,C=C1C(=O)CC2CC3Cc4ccccc4C=C3C(=O)C2C1=O,3
673,O=C1C=CC2C(=C1)[CH]CC1[C]3C[CH]CC3C[CH]C12,1
674,[CH]1[CH][CH][C](c2cccc(Cc3ccc(-c4ccccc4)s3)c2)O[CH]1,1
675,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,1
676,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1
677,c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3ccnc3)cc2)c1,1
678,c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,1
679,O=C(NN=C1C[C]2CCC1C2)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,1
680,O=c1cc[nH]c2ccc(Cc3ccccc3)cc12,1
681,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,1
682,O=C(Nc1ccc(C(=O)N2CCC[CH]c3ccccc32)cc1)c1ccccc1,1
683,O=C(Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1)c1ccccc1,1
684,[CH]1[CH][C](O[C]2[CH]C[CH][C](O[C]3[CH]CC[CH]O3)[CH]2)OCC1,1
685,O=C1O[CH]CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)cc1,1
686,c1cc(Cc2ccc(OC3CCOC3)cc2)cc(C2CCCCO2)c1,1
687,[CH]1[CH][CH][C](c2cccc(Cc3ccc(O[C]4CCOC4)cc3)c2)O[CH]1,1
688,O=C(c1ccccc1-n1nccn1)N1[CH]CCN(c2nc3ccccc3o2)CC1,1
689,[CH]1CN[C]2Cc3c[nH]c4cccc(c34)[C]2C1,1
690,c1ccc(NCc2cnc3ncncc3n2)cc1,1
691,O=C(Cn1cnnn1)NC1C(=O)N2C=C(CSc3nncs3)CSC12,1
692,O=C(NCc1ccccc1)c1cc(-c2nnn(CC3COCCO3)n2)ncn1,2
693,O=C1[CH][C]2C[C]3Cc4ccccc4C=C3C(=O)C2C(=O)C1,1
694,O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,2
695,N=C(C1=NOCCO1)c1ccccc1Oc1cc(Oc2ccccc2)ncn1,1
696,N=C1CCc2ccc(OCc3cccc(-c4ccccc4)c3)cc21,1
697,c1ccc(-c2ccncc2)cc1,1
698,O=C(NN=C1C[C]2CCC1C2)C1C2C=CC3(CN(CCc4ccccc4)C(=O)C13)O2,1
699,O=S(=O)(c1ccc(OCc2cccc(-c3ccccc3)c2)cc1)C1CC1,1
700,O=S1(=O)CCc2ccc(OCc3cccc(-c4ccccc4)c3)cc21,1
701,[CH]1[CH][CH][C](O[C]2[CH]C[CH][C](O[C]3[CH]C[CH][CH]O3)[CH]2)O[CH]1,1
702,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,5
703,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,1
704,N=C(COc1ccc(COc2ccccc2)cc1)c1ccccc1,1
705,O=C(Nc1ncccn1)NS(=O)(=O)c1cnc2ccccn12,1
706,O=C1CC2OCC3CC(=O)C4C(CCC5C(c6ccoc6)OC(=O)C6OC654)C32CO1,1
707,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,1
708,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1,1
709,N=C(C(=O)N[C]1[C]2SCC(C[NH+]3CCCC3)=CN2C1=O)c1cscn1,1
710,c1ccc(OCc2cccc(-c3ccc(OCC4CC4)cc3)c2)cc1,1
711,c1ccc(-c2ccncn2)cc1,1
712,N=C(C(=O)NC1C(=O)N2C=C(C[NH+]3CCCC3)CSC12)c1cscn1,1
713,O=S(=O)(Nc1nc2ccncn2n1)c1ccccc1,1
714,c1ccc(Nc2ncnc3cc(OC4CCOC4)ccc23)cc1,1
715,O=C(NCc1ccccc1)c1cc(-c2nnn(C[C]3CO[CH]CO3)n2)ncn1,2
716,c1ccc(OCCCOc2ccccn2)cc1,1
717,O=C1[CH][CH]O1,1
718,O=C1CCO1,1
719,O=C(CNc1ccccc1)OCc1cccc(Oc2ccccc2)c1,1
720,O=C([CH]NS(=O)(=O)c1cccc2c1NCCC2)N1[CH]C[CH]CC1,1
721,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,1
722,[CH]1COc2cc(OCc3cccc(-c4ccccc4)c3)ccc21,1
723,c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1,1
724,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,1
725,O=S(=O)(Nc1cccc(-c2ncsc2-c2ccncn2)c1)c1ccccc1,1
726,c1ccc(C2CC2Nc2ncnc3c2nnn3C2CCCC2)cc1,1
727,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C]3O[C]1C[CH][CH][CH]O1,1
728,O=C1CCC2C(CCC3C4CC(=O)C(CCCC5CO5)=C4CCC23)C1,1
729,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,1
730,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,1
731,O=C1CCC2C(CCC3C4CCC=C4CCC23)C1,1
732,O=C1c2ccccc2OC(c2ccccc2)C1C1C(=O)c2ccccc2OC1c1ccccc1,2
733,C1C2C3C4CC5C3C1C5C24,1
734,N=C(C(=O)N[C]1[C]2SCC(C[n+]3ccccc3)=CN2C1=O)c1cscn1,1
735,N=C(C(=O)NC1C(=O)N2C=C(C[n+]3ccccc3)CSC12)c1cscn1,1
736,N=C(C(=O)NC1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CSC12)c1cscn1,1
737,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,2
738,C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)S1,1
739,O=C1OCC=C1CCCCCCCCCCCCCC1CCCO1,1
740,C1CCC(OC2OCCC2OC2CCCCO2)CC1,1
741,O=C(N[C]([CH]CNS(=O)(=O)c1ccccc1)Cc1ccccc1)O[C]1CCOC1,1
742,[CH]1[CH][CH][C](O[C]2[CH]C[CH][C](O[C]3[CH][CH][CH][CH]O3)[CH]2)O[CH]1,1
743,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,1
744,O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,1
745,C1CCN2CC3C(CCC4C3CC35OC6CCCC3C6CCC45)CC2C1,1
746,O=C1OCC=C1CCCCCCCCCCCC1CCC(C2CCCO2)O1,1
747,O=C1OC(CCc2ccccc2)CC=C1[CH]c1cccc(NS(=O)(=O)c2ccccn2)c1,1
748,O=C(OCOC(=O)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12)OC1CCCCC1,1
749,O=C(N[C]1[CH]Cc2ccccc21)[C](C[CH]CN1[CH]CN(Cc2cccnc2)CC1)Cc1ccccc1,1
750,N=C(C(=O)N[C]1[C]2SCC(C=Cc3cncs3)=CN2C1=O)c1cscn1,2
751,N=C(C(=O)NC1C(=O)N2C=C(C=Cc3cncs3)CSC12)c1cscn1,1
752,O=C1OCC=C1CCCCCCCCCCCCCC1CCC(C2CCCO2)O1,3
753,O=C(CC1CCNCC1)N1CCC(C2c3ccccc3CCc3cccnc32)CC1,1
754,O=C1OC[C]2[C]1[C](c1ccccc1)c1cc3c(cc1[C]2O[C]1[CH][CH][C]2O[C](c4cccs4)OC[C]2O1)OCO3,1
755,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,1
756,N=C(C(=O)NC1C(=O)N2C=C(Cn3ccc[nH+]3)CSC12)c1ncsn1,1
757,O=C([CH]NC(=O)c1ccc2ccccc2n1)N[C]([CH]CN1[CH]C[C]2CCCC[C]2C1)Cc1ccccc1,1
758,O=C(CN1CCOCC1)NC(CCc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)C1CO1,1
759,C=C1CC23CCC4CCC(OC5CCCCO5)CC4C2CCC1C3,1
760,C1=CC2CC(c3ccc4c(c3)C35CCN6CC=CC(CCC3N4)C65)c3[nH]c4ccccc4c3CN(C1)C2,1
761,O=C1[CH]C=CC[CH]C[CH][C]2[CH]C[CH]C(O2)C(=O)C(=O)N2CCCC[C]2C(=O)O[C](C=CC2C[CH][CH]CC2)[CH][CH]C1,1
762,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,1
763,O=C(C[CH]c1ccccc1)O[C]1C=C2[CH]C(=O)C3[CH]C[C]4OCC4[C]3[C](OC(=O)c3ccccc3)C(C1)C2,1
764,O=C1C=CC=C[CH][CH][CH][CH][CH][CH][CH][CH]C=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,1
765,O=C(CC[CH][C]1CC[C]2[C]3[CH]C[C]4C[CH]CCC4[C]3CCC12)OCCCO[PH](=O)COCCn1cnc2cncnc21,5
766,O=C(CC[CH][C]1CC[C]2[C]3CC[C]4C[CH]CCC4[C]3C[CH]C12)OCCCO[PH](=O)COCCn1cnc2cncnc21,5
767,O=C([CH][CH]c1ccccc1)O[C]1C=C2[CH]C(=O)C3[CH]C[C]4OCC4[C]3[C](OC(=O)c3ccccc3)C(C1)C2,1
768,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,1
769,O=C1CCCc2ncccc2C(=O)OCC2OC34CC2CCC3CC(OC(=O)c2ccccc2)C(C4)O1,1
770,O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2,2
771,O=C1C[CH]C[CH]CC[CH][CH]C[CH]CC2C[CH][CH][C](C[C](OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=C[CH][CH][CH][CH]O1)O2,1
772,O=C1CCCCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=CCCCCO1)O2,1
773,O=C(CC[CH][C]1CC[C]2[C]3CC[C]4C[CH]CCC4[C]3C[CH]C12)OCCCOP(=O)(COCCn1cnc2cncnc21)OCCCSC(=O)[CH]Cc1ccccc1,1
774,O=C(CC[CH][C]1CC[C]2[C]3[CH]C[C]4C[CH]CCC4[C]3CCC12)OCCCOP(=O)(COCCn1cnc2cncnc21)OCCCSC(=O)[CH]Cc1ccccc1,1
775,C=C1NC(=O)CCCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
776,O=C1[CH][CH]C=C[CH]C(=O)CC([CH]C[C]2C[CH][CH]CC2)OC(=O)[C]2CCCCN2C(=O)C(=O)C2[CH]CC[C](C[CH]C=CC=CC=C[CH]C[CH]1)O2,1
777,O=C1[CH][CH]C=C[CH]C(=O)C[C]([CH]C[C]2C[CH][CH]CC2)OC(=O)[C]2CCCCN2C(=O)C(=O)C2[CH]CC[C](C[CH]C=CC=CC=C[CH]C[CH]1)O2,2
778,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]N1,43
779,C=C1NC(=O)C(NC(=O)c2ccccc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC[CH]NC(=O)[CH]NC1=O,1
780,C=C1NC(=O)C(NC(=O)c2cc3ccccc3o2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
781,C=C1NC(=O)C(NC(=O)c2ccc(-c3ccccc3)cc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC[CH]NC(=O)[CH]NC1=O,1
