threshold,f1,kappa
0.3,0.9934640522875817,0.9869286629645451
0.31,0.9934640522875817,0.9869286629645451
0.32,0.9901639344262295,0.9803921568627451
0.33,0.9901639344262295,0.9803921568627451
0.34,0.9901639344262295,0.9803921568627451
0.35000000000000003,0.9901639344262295,0.9803921568627451
0.36000000000000004,0.9901639344262295,0.9803921568627451
0.37000000000000005,0.9901639344262295,0.9803921568627451
0.38000000000000006,0.9901639344262295,0.9803921568627451
0.39000000000000007,0.9901639344262295,0.9803921568627451
0.4000000000000001,0.9901639344262295,0.9803921568627451
0.4100000000000001,0.9901639344262295,0.9803921568627451
0.4200000000000001,0.9901639344262295,0.9803921568627451
0.4300000000000001,0.9901639344262295,0.9803921568627451
0.4400000000000001,0.9901639344262295,0.9803921568627451
0.4500000000000001,0.9901639344262295,0.9803921568627451
0.46000000000000013,0.9868421052631579,0.9738550922761449
0.47000000000000014,0.9868421052631579,0.9738550922761449
0.48000000000000015,0.9868421052631579,0.9738550922761449
0.49000000000000016,0.9868421052631579,0.9738550922761449
0.5000000000000002,0.9868421052631579,0.9738550922761449
