accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7450331125827815,0.738562091503268,0.7533333333333333,0.7458745874587459,0.4901109503135552,0.8226973684210527,0.7368421052631579,0.7533333333333333,0.49020769016336474,113,40,112,37
